t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99,t_100,t_101,t_102,t_103,t_104,t_105,t_106,t_107,t_108,t_109,t_110,t_111,t_112,t_113,t_114,t_115,t_116,t_117,t_118,t_119,t_120,t_121,t_122,t_123,t_124,t_125,t_126,t_127,t_128,t_129,t_130,t_131,t_132,t_133,t_134,t_135,t_136,t_137,t_138,t_139,t_140,t_141,t_142,t_143,label
2.8281515,2.6106852,2.3939146,2.1777069,1.9614236,1.7446979,1.5281209,1.3117143,1.0955043,0.87833085,0.66247252,0.44549561,0.29582459,0.32495877,0.23912779,0.031387062,-0.17482424,-0.3840656,-0.58419295,-0.76795125,-0.95490287,-1.1429503,-1.3183509,-1.3949714,-1.397757,-1.3658086,-1.1770074,-1.1955795,-1.2088853,-1.1233786,-0.96210146,-0.76089778,-0.55557217,-0.35408718,-0.10602254,0.073803342,0.17939596,0.17391591,0.13661826,0.10422198,-0.077161238,-0.28701601,-0.50232554,-0.71162214,-0.8929632,-1.055396,-1.2068374,-1.3444739,-1.2227395,-1.049485,-0.78326411,-0.61565634,-0.32353687,-0.030674175,0.25292106,0.48676396,0.63281453,0.61398689,0.4706305,0.35150886,0.22654656,0.21367487,0.4237245,0.60617927,0.8221131,0.7938309,0.5860756,0.36596085,0.14927277,-0.067183921,-0.28707473,-0.33015212,-0.32375912,-0.46250498,-0.39853406,-0.3111219,-0.37437982,-0.1375179,0.10345251,0.32855087,0.55118215,0.77809417,0.74720621,0.55164182,0.35517505,0.20371523,0.31782503,0.42676516,0.54547392,0.49799352,0.30968004,0.033724017,-0.25008806,-0.54325328,-0.72350603,-0.9953708,-1.1835517,-1.3264476,-1.2144729,-1.0597386,-0.89446521,-0.72082678,-0.52198774,-0.31103222,-0.10313911,0.034825402,0.079351542,0.11237608,0.054097593,-0.033637763,-0.26904072,-0.47889803,-0.70572891,-0.9128754,-1.0943054,-1.1905242,-1.1536211,-1.146032,-1.3289328,-1.3765653,-1.37963,-1.2683106,-1.0914907,-0.90725606,-0.71731192,-0.54279017,-0.3416089,-0.13444808,0.078851075,0.2794281,0.30751188,0.30795757,0.52188019,0.73812951,0.954528,1.1710531,1.3876866,1.6029152,1.8184146,2.0341509,2.2489924,2.4633528,2.6777342,2.8283828,7
2.6524988,2.4446266,2.2390426,2.0340932,1.8292301,1.6257955,1.4221589,1.2164979,1.0132103,0.80796159,0.60459528,0.39984996,0.19513954,-0.010770727,-0.07232664,0.012000763,-0.028677299,-0.21923219,-0.40315437,-0.57106444,-0.73673695,-0.88640536,-1.0337921,-1.1587522,-1.2776557,-1.3819117,-1.4566515,-1.5326219,-1.5456975,-1.5546565,-1.5260341,-1.4721128,-1.4063149,-1.3090607,-1.2136428,-1.0818495,-0.93651147,-0.78345606,-0.61614756,-0.45769202,-0.27701319,-0.10673939,0.086416447,0.2818391,0.44834783,0.60624326,0.72679648,0.78413838,0.81913332,0.69999254,0.75071422,0.70161399,0.56887916,0.42492325,0.269129,0.13748111,0.013278858,-0.13087302,-0.32588363,-0.24764756,-0.16979294,0.029489719,0.22939365,0.41767219,0.61914208,0.71956761,0.53922646,0.34624781,0.1396431,-0.0625844,-0.26445867,-0.46774749,-0.44464776,-0.39063434,-0.19073169,-0.18717971,-0.36204572,-0.47855636,-0.41130734,-0.33179553,-0.14078867,0.084143348,0.30923244,0.53499568,0.75903064,0.68982203,0.51185804,0.33390334,0.13658338,0.010315514,0.14749169,0.26220922,0.38441297,0.38701852,0.32231939,0.24475101,0.36767202,0.32255199,0.25819688,0.09733022,-0.063597575,-0.233224,-0.39741816,-0.57301489,-0.72398646,-0.86632012,-1.0021255,-1.1236583,-1.2459699,-1.3375707,-1.4318783,-1.4861183,-1.5285619,-1.5396879,-1.5278554,-1.4285373,-1.3756798,-1.3034587,-1.2249956,-1.150607,-1.040865,-0.90907669,-0.76555166,-0.61353631,-0.4620478,-0.28805498,-0.10438627,-0.042411044,-0.075395092,-0.0014918863,0.19703408,0.39946163,0.60214882,0.80222718,1.0028425,1.2114353,1.4099724,1.6099875,1.8113703,1.9200128,2.0978109,2.2970277,2.4960493,2.6532094,3
2.8386702,2.6740236,2.4652442,2.2494949,2.0284152,1.8004798,1.5900363,1.5177008,1.355224,1.1894932,1.2067744,1.0037862,0.78982727,0.62040254,0.41766842,0.24967454,0.037768628,-0.18775311,-0.41405855,-0.6007859,-0.78058911,-0.97403621,-1.1599521,-1.3359485,-1.3752322,-1.3669051,-1.2609946,-1.1735417,-1.1894592,-1.1781364,-1.057309,-0.89717275,-0.72702516,-0.54197469,-0.35295212,-0.13585223,0.044557485,0.1437869,0.13541471,0.095637996,-0.015034407,-0.26440792,-0.5038426,-0.7457817,-0.93874362,-1.1098447,-1.2821598,-1.349138,-1.156038,-0.9370186,-0.70114022,-0.52975416,-0.27909623,-0.030013905,0.21903331,0.44683437,0.56870532,0.49312384,0.34592757,0.21015411,0.16128139,0.38545441,0.61068913,0.73704167,0.82156347,0.61128077,0.38529126,0.15832781,-0.06928165,-0.29517842,-0.43684919,-0.3557693,-0.42217444,-0.54037769,-0.37364866,-0.36621689,-0.4153471,-0.15722805,0.10266612,0.33644873,0.57015098,0.77675902,0.60669162,0.41110097,0.20084778,0.22358511,0.34226093,0.46828467,0.4873957,0.47294751,0.29628252,0.2872475,0.10935623,-0.16861232,-0.43070401,-0.67449963,-0.86347719,-1.0943534,-1.2964181,-1.3352882,-1.1789788,-1.0065329,-0.82926707,-0.6287093,-0.41879597,-0.20644676,-0.00078440696,0.050761412,0.091389929,0.09879319,0.013311822,-0.18348679,-0.38838153,-0.58375981,-0.7662718,-0.93103982,-1.0829101,-1.1797265,-1.1274364,-1.1788143,-1.3109557,-1.3597471,-1.3357815,-1.2172706,-1.0184808,-0.81395849,-0.60201012,-0.40599426,-0.1827052,0.041677931,0.26708524,0.33986054,0.27634732,0.48951048,0.72302817,0.95639974,1.188762,1.4211439,1.6574617,1.8957113,2.135471,2.378563,2.6263612,2.8329076,7
1.3014986,1.1392253,1.0153201,0.82191512,0.62627441,0.53857942,0.58248785,0.65463757,0.71975755,0.79471185,0.86245245,0.82230215,0.6379335,0.41737597,0.22618044,0.024600495,-0.16982335,-0.3553217,-0.53843215,-0.72966372,-0.91869472,-1.1052913,-1.2884982,-1.4722179,-1.6378357,-1.7974379,-1.8773804,-1.7285253,-1.5544614,-1.3709793,-1.1812345,-0.99672812,-0.8029734,-0.60821807,-0.41890199,-0.22771237,-0.16763841,0.006188994,-0.0069463493,-0.073250202,0.108635,0.10480976,0.047730668,-0.023999899,-0.11493905,-0.2193076,-0.37455537,-0.50079045,-0.64632685,-0.76214319,-0.83768898,-0.89752975,-0.92756551,-0.95752773,-0.90029538,-0.73233141,-0.5437789,-0.37122871,-0.18973904,-0.010679528,0.17506859,0.35486235,0.54703397,0.73052493,0.88735711,0.91985933,1.0267698,1.2225913,1.4178582,1.6128621,1.8082247,2.0039109,2.1999488,2.3965418,2.5757026,2.4013807,2.2102291,2.0181471,1.8276293,1.6347851,1.4423071,1.2502484,1.0586732,0.91231029,0.90003456,0.7590429,0.58152176,0.40084447,0.21610756,0.032925077,-0.14137682,-0.31983231,-0.48711131,-0.66476435,-0.82624963,-0.87197854,-0.84894356,-0.82684783,-0.78451867,-0.69798847,-0.60903058,-0.48789106,-0.3713869,-0.24555784,-0.18727715,-0.10963354,-0.061175012,-0.068959874,-0.18693442,-0.12110958,-0.19195757,-0.3124915,-0.43516707,-0.6298161,-0.82353436,-1.0160035,-1.2120708,-1.4039211,-1.5893835,-1.7582695,-1.7427487,-1.6148115,-1.4594367,-1.2953491,-1.1179889,-0.93338084,-0.74388677,-0.5409323,-0.35763631,-0.15882622,0.054143925,0.24237287,0.44934487,0.65002504,0.77097428,0.7054489,0.65007291,0.60535406,0.55422882,0.54176861,0.73513757,0.93061428,1.1250409,1.3023264,5
2.7217204,2.5119207,2.3044344,2.0977347,1.8917722,1.6865804,1.4812023,1.2754929,1.0696487,0.865145,0.66062246,0.45542472,0.25086387,0.045408962,-0.0043021406,0.060477899,-0.051559018,-0.24839346,-0.42294254,-0.59212226,-0.75179853,-0.90518078,-1.0485312,-1.1733851,-1.2819433,-1.3717175,-1.4553163,-1.5180925,-1.5140696,-1.5116851,-1.4836381,-1.4309936,-1.3554924,-1.2594821,-1.1453728,-1.0156993,-0.87269567,-0.71843209,-0.55464375,-0.38282756,-0.20423187,-0.01988285,0.16934145,0.34632331,0.51149606,0.64984432,0.70493445,0.76337998,0.66855368,0.68117138,0.6688467,0.5761502,0.44291191,0.28253772,0.14488073,0.014259815,-0.11636021,-0.26649893,-0.37344565,-0.29565365,-0.10493385,0.093572902,0.29284668,0.48389282,0.68869394,0.6572422,0.45289001,0.24009006,0.037405599,-0.16490552,-0.36677247,-0.56755289,-0.50862248,-0.44016558,-0.27665007,-0.23869219,-0.44223483,-0.55684861,-0.45222191,-0.3737337,-0.15246904,0.070129005,0.29017374,0.50933499,0.71584614,0.65351097,0.45821781,0.28323564,0.083787217,-0.096570128,0.013474244,0.14196996,0.26076576,0.35009426,0.3108862,0.16999933,0.31092762,0.31598735,0.26098866,0.12784736,-0.036513919,-0.19808196,-0.36627866,-0.53044744,-0.6833321,-0.8363622,-0.97267005,-1.0916138,-1.1980262,-1.306204,-1.3785544,-1.4510005,-1.4826124,-1.498196,-1.4789695,-1.4265115,-1.3663131,-1.2970186,-1.2051809,-1.1109441,-0.98906143,-0.85556126,-0.71616608,-0.56904153,-0.40892381,-0.24265174,-0.057677344,0.013997845,-0.03550493,-0.034929055,0.16677128,0.36536254,0.564756,0.76786523,0.97121434,1.1776159,1.3812392,1.579875,1.7840179,1.9837813,2.1862429,2.3853276,2.5854247,2.722728,3
2.4522678,2.2488496,2.051742,1.8557991,1.6597017,1.5521394,1.3569138,1.1631714,0.96794071,0.77367057,0.57940612,0.38470862,0.18981062,-0.0045136393,-0.19902616,-0.39155662,-0.42588705,-0.60797634,-0.79683657,-0.95921309,-1.1012548,-1.2312832,-1.3344079,-1.4034022,-1.4464185,-1.4093208,-1.3014367,-1.1666341,-0.98315746,-1.0658518,-1.1539479,-1.2247094,-1.2929169,-1.2661677,-1.2142987,-1.1496908,-1.0017375,-0.84981027,-0.6767426,-0.49200841,-0.30026105,-0.10547936,0.11028253,0.21449413,0.3232544,0.43725222,0.60057738,0.71782806,0.75251571,0.62357942,0.4788999,0.35112299,0.21785737,0.091087812,-0.014654722,-0.12523415,-0.22660222,-0.31772589,-0.39638172,-0.44826045,-0.50190965,-0.37740974,-0.18797215,-0.014601015,0.17128834,0.35822012,0.5492492,0.73755917,0.90766484,0.94215033,1.0328665,1.226874,1.4199353,1.588564,1.5909563,1.4501165,1.2618963,1.0703774,0.87871001,0.68301913,0.48913167,0.31219398,0.1185628,-0.073228503,-0.26243759,-0.45289343,-0.54461961,-0.50113297,-0.44377796,-0.37938977,-0.30750828,-0.21376142,-0.12529671,-0.012197281,0.10237959,0.22348418,0.34550861,0.44569205,0.40706141,0.28697363,0.12944887,0.0083413662,-0.17327714,-0.34803488,-0.5165895,-0.6606309,-0.81213041,-0.95247437,-1.0974058,-1.2043011,-1.2885169,-1.3676098,-1.3578665,-1.2700472,-1.1586818,-1.0686957,-1.0733805,-1.2510901,-1.3869994,-1.3959333,-1.3474594,-1.2741908,-1.1881345,-1.0738267,-0.91086543,-0.73538026,-0.55708846,-0.40172425,-0.33529087,-0.13815501,0.05446441,0.24738674,0.43228086,0.62203952,0.80864585,0.9994203,1.187313,1.3818971,1.5705831,1.7585829,1.9494549,2.139531,2.3299734,2.4540514,1
2.8376007,2.6156066,2.3948023,2.1745336,1.954274,1.7336466,1.5131603,1.292836,1.0726988,0.85166608,0.63185658,0.41158745,0.40791519,0.39994419,0.18852027,-0.022967435,-0.23746209,-0.45085063,-0.63502693,-0.82980893,-1.0188771,-1.2089806,-1.3201316,-1.3510442,-1.3319311,-1.1296388,-1.1418891,-1.1906799,-1.1337453,-0.98924629,-0.80239265,-0.59105928,-0.37824908,-0.15542965,0.033170768,0.1424137,0.18090223,0.1538488,0.12338956,0.012902654,-0.20529141,-0.42196518,-0.6367165,-0.83876034,-1.0253724,-1.192671,-1.3484552,-1.3952352,-1.220118,-1.0051023,-0.71045185,-0.54281376,-0.24428078,0.054700959,0.34348243,0.55751994,0.66616875,0.58824319,0.4714413,0.33228122,0.21702041,0.22774929,0.43594343,0.64570424,0.7626341,0.55570209,0.33541116,0.11536572,-0.10030783,-0.32793519,-0.38187195,-0.36392472,-0.45396037,-0.49170473,-0.3620599,-0.37136243,-0.26495059,-0.02888467,0.19853028,0.41306947,0.64926821,0.86414325,0.83625021,0.65538184,0.4442969,0.23452235,0.28566138,0.40796979,0.53979503,0.55847871,0.4217922,0.17726775,-0.11246732,-0.40952995,-0.70653616,-0.87767715,-1.1342445,-1.3228698,-1.3892884,-1.239614,-1.0772226,-0.90486078,-0.71473706,-0.51030161,-0.29395229,-0.075985483,0.037926807,0.074198257,0.095456861,0.03430187,-0.083749853,-0.32784902,-0.53051491,-0.75344627,-0.95453071,-1.1103533,-1.184256,-1.1523189,-1.1607472,-1.3209962,-1.3507011,-1.3082234,-1.1305439,-0.94490619,-0.75312474,-0.56311153,-0.37952803,-0.16698052,0.048041662,0.26096067,0.39183284,0.3668756,0.49568483,0.71548563,0.93546068,1.1555831,1.375832,1.595814,1.8138271,2.0328131,2.2510898,2.4692534,2.6872959,2.83797,7
2.5478744,2.2813383,2.0170445,1.7536369,1.4909983,1.2292063,0.99887825,0.81916475,0.97036611,0.70849012,0.44623723,0.18434001,-0.079337051,-0.29911778,-0.19826255,-0.33706404,-0.57235302,-0.78717344,-0.98923468,-1.1639128,-1.3241836,-1.4510623,-1.5327287,-1.5118393,-1.3013593,-1.08578,-0.85416103,-0.61468489,-0.36806994,-0.11539221,0.14034636,0.40070565,0.66251629,0.92659437,1.19344,1.4042606,1.5294363,1.4610001,1.202829,0.94029317,0.68326133,0.42714935,0.16615479,-0.087916902,-0.34718678,-0.59807409,-0.85436749,-1.0998674,-1.3504998,-1.5858272,-1.8114801,-1.9587521,-1.7299939,-1.4180238,-1.0770191,-0.75133543,-0.40542348,-0.068639961,0.27276292,0.54212233,0.67716263,0.5644162,0.38979034,0.22090016,0.056107566,-0.049617622,-0.24698048,-0.18573154,0.057755551,0.31047317,0.43705262,0.16551394,-0.098539656,-0.36244439,-0.35955233,-0.14792821,-0.11956497,-0.33297348,-0.34058868,-0.19226636,0.078837188,0.35756533,0.53823543,0.31127119,0.083798998,0.23415533,0.39786551,0.57324414,0.57312156,0.3515048,0.040966875,-0.27058634,-0.59685638,-0.92284402,-1.2484137,-1.5389004,-1.732036,-1.7481685,-1.5066663,-1.2606828,-1.0194237,-0.76560468,-0.50976844,-0.25945785,-0.00056861994,0.25299862,0.51368412,0.76936497,1.0311805,1.2883136,1.392158,1.3050739,1.1551147,0.88443984,0.61783692,0.35319965,0.091587169,-0.16696791,-0.41904651,-0.66373375,-0.90395088,-1.1277778,-1.3515453,-1.3166669,-1.2456426,-1.1401143,-1.0048998,-0.84496252,-0.66482273,-0.46838366,-0.23406864,-0.16864538,-0.25868431,-0.015347049,0.24011819,0.50395919,0.76437387,1.0219847,1.2749649,1.5421001,1.7991277,2.0571975,2.3137015,2.5488839,4
2.6319985,2.4293083,2.2263788,2.0238785,1.8214071,1.6189915,1.4179195,1.2137936,1.0097256,0.80572383,0.60361168,0.39986837,0.19834796,-0.0050274683,-0.21060094,-0.20845027,-0.17036883,-0.21012292,-0.39545905,-0.57771352,-0.742041,-0.89501936,-1.0439832,-1.1717476,-1.2915276,-1.3968929,-1.4829788,-1.5507119,-1.5945822,-1.5964832,-1.5900576,-1.5453961,-1.476972,-1.391149,-1.2961923,-1.171826,-1.0401434,-0.89948453,-0.73626251,-0.56893585,-0.39849709,-0.21203473,-0.039624486,0.15173476,0.3314823,0.51460374,0.6762684,0.77257733,0.82468262,0.78116061,0.78799421,0.80195779,0.70795896,0.57196828,0.42526406,0.28479891,0.15129008,0.02554092,-0.14856571,-0.22361827,-0.12835588,0.066322596,0.26616602,0.45900026,0.65682473,0.58205797,0.37393564,0.1713709,-0.033917662,-0.23172685,-0.35773469,-0.35767461,-0.20815019,-0.047325931,-0.076089023,-0.2765396,-0.36417613,-0.27658865,-0.18768956,0.033833035,0.25162615,0.46949883,0.67549762,0.65934646,0.47887561,0.28042216,0.082777464,0.090544308,0.21365018,0.34408034,0.46490367,0.59249183,0.59660083,0.46684026,0.48731432,0.57633234,0.52174962,0.44651791,0.27635972,0.10777212,-0.07641336,-0.24549333,-0.42804186,-0.59923674,-0.76035024,-0.90574777,-1.0386556,-1.1783455,-1.2847617,-1.3931454,-1.4575676,-1.5113776,-1.5398802,-1.5553006,-1.4816365,-1.4376448,-1.3721309,-1.286981,-1.1843554,-1.0698703,-0.94508855,-0.79981782,-0.67388361,-0.5140329,-0.32596953,-0.15248984,-0.20834454,-0.28162131,-0.35060155,-0.14786375,0.055105785,0.2579949,0.45944485,0.66105681,0.86610214,1.0668978,1.269132,1.4708097,1.6738806,1.8761093,2.0787663,2.2811714,2.4838245,2.6318438,3
2.615399,2.4386064,2.1969381,1.9532373,1.6905778,1.4468291,1.1742319,0.8803459,0.61602997,0.33947541,0.045294248,-0.09005364,-0.069700875,-0.27711278,-0.48299466,-0.67671875,-0.8431842,-1.0046158,-1.1510817,-1.2873796,-1.3800822,-1.465262,-1.4224925,-1.1921895,-0.96328315,-0.72047058,-0.4674197,-0.20673733,0.054213473,0.33075605,0.58791713,0.87196336,1.1287033,1.3365916,1.4394426,1.5817126,1.5019146,1.2575177,0.96702006,0.67607014,0.38659296,0.082483728,-0.20510526,-0.49273826,-0.79159217,-1.0730577,-1.3640302,-1.6395639,-1.9011775,-1.8616905,-1.6540456,-1.4164357,-1.1815588,-0.94361763,-0.70563328,-0.46761693,-0.23195977,0.0061425095,0.24425426,0.48036018,0.56886998,0.52621687,0.32834858,0.12133302,-0.071456413,-0.29661246,-0.2895355,-0.1073806,0.17099683,0.38524764,0.1628641,-0.10501125,-0.38796006,-0.43314054,-0.31680413,-0.16307785,-0.30944181,-0.43560472,-0.34641751,-0.19063069,0.098165642,0.37419864,0.38365475,0.18316287,-0.0076512196,0.14729553,0.31524256,0.47974123,0.48068325,0.3198652,0.060425269,-0.18940022,-0.43894791,-0.6881388,-0.93685287,-1.1849159,-1.4320545,-1.6652915,-1.784,-1.5319617,-1.2723449,-1.0045533,-0.73322096,-0.46137806,-0.18922901,0.085066918,0.36244816,0.64038683,0.91560801,1.1988924,1.333466,1.2437264,1.0968606,0.87577693,0.64507288,0.42867055,0.20262556,-0.0071624114,-0.24026786,-0.44106983,-0.64645705,-0.85263537,-1.0290726,-1.2112096,-1.1957037,-1.1052406,-0.98122145,-0.82601133,-0.64614305,-0.44644454,-0.25179434,-0.010889438,-0.040270475,-0.078642198,0.20552344,0.49281511,0.79258399,1.0458399,1.2749881,1.4881457,1.7892804,2.0931361,2.3631583,2.6028469,4
2.6414035,2.3796757,2.1241402,1.8677487,1.6134646,1.3578419,1.2022802,1.0220091,0.86482346,0.69806163,0.44913274,0.26292914,-0.010916515,-0.1204996,-0.20454198,-0.45471087,-0.72703278,-0.86073047,-0.98773811,-1.1772936,-1.3289546,-1.4450477,-1.4823375,-1.3891141,-1.1838231,-0.98762529,-1.0744663,-1.1830742,-1.269118,-1.3326226,-1.191944,-0.99972449,-0.84109229,-0.66977918,-0.5566944,-0.50317034,-0.61041785,-0.36049163,-0.11197381,-0.016092601,0.057669131,0.21038438,0.32877617,0.42072887,0.50893932,0.62666284,0.7581841,0.85119657,0.67525954,0.43927517,0.25523766,0.38116403,0.34793352,0.14372464,-0.055203729,-0.2684428,-0.44166067,-0.60272512,-0.74946944,-0.8794503,-0.99002078,-1.0017496,-0.80906802,-0.7100937,-0.47167895,-0.23042378,0.0067376115,0.04254143,0.14341562,0.37767523,0.63561656,0.88982613,1.1482863,1.4041844,1.6423714,1.7884458,1.6678713,1.4029552,1.1540892,0.90693442,0.65344878,0.40193058,0.14314372,-0.10854466,-0.33716297,-0.5729814,-0.80488014,-1.0300437,-0.98858362,-0.88211926,-0.7591181,-0.6186337,-0.46312308,-0.35522402,-0.36121487,-0.16200259,0.016191623,-0.018682159,-0.018540834,0.18209307,0.43374473,0.44631433,0.33965119,0.24034655,0.11701807,0.048146055,-0.052751669,-0.25132199,-0.25018973,-0.45478994,-0.63601582,-0.7321778,-0.79314567,-0.95780006,-1.1637637,-1.2788923,-1.3759578,-1.3191224,-1.2154501,-1.1365705,-1.3463663,-1.4069178,-1.3333396,-1.2204779,-1.0684258,-0.85937207,-0.62135209,-0.36103162,-0.10718837,0.12611915,0.2613815,0.24675187,0.3972742,0.61808211,0.79166465,0.96942058,1.1431923,1.3668947,1.6163697,1.8628,2.1068317,2.3544868,2.4879099,2.6434859,2
2.5867512,2.3161748,2.0553566,1.7914554,1.5360698,1.2779893,1.1173452,0.94097384,0.80071053,0.65123452,0.46505145,0.29977228,0.1632733,0.10446298,-0.142128,-0.38787299,-0.61245115,-0.80432278,-1.0089824,-1.1838526,-1.3460584,-1.4435479,-1.4932949,-1.5075904,-1.3755164,-1.1901516,-1.0297434,-1.1210337,-1.2110734,-1.2834561,-1.2151839,-1.0404632,-0.82630471,-0.65797289,-0.47582686,-0.49302849,-0.46421962,-0.21049655,0.014434013,0.072331478,0.17475788,0.33213488,0.43156391,0.4993511,0.60388152,0.72103991,0.8497376,0.82257267,0.53827481,0.34804206,0.48300763,0.41708083,0.20118748,-0.035062982,-0.2492602,-0.41214997,-0.56997456,-0.6970311,-0.82338618,-0.8884672,-0.6910545,-0.68267944,-0.54441521,-0.30833867,-0.07687128,0.12270128,0.12655751,0.26463342,0.50287128,0.74391962,0.98573354,1.2281942,1.3927058,1.6406503,1.8514595,1.6596089,1.4328061,1.1860611,0.93807342,0.69187846,0.44449409,0.19718852,-0.050320829,-0.29405037,-0.53495107,-0.77247948,-0.97707793,-0.89826614,-0.82025158,-0.70078069,-0.56480783,-0.40280623,-0.17842315,0.034947415,0.014807723,0.03091565,0.21865857,0.39405293,0.47975151,0.3607178,0.25404582,0.16180671,0.075441777,-0.037085049,-0.23414901,-0.22149975,-0.39006179,-0.60039873,-0.77705909,-0.68067328,-0.83814198,-1.0082565,-1.1551297,-1.3095065,-1.4132961,-1.4235871,-1.3389954,-1.2509637,-1.2426061,-1.5182821,-1.501112,-1.442532,-1.3316103,-1.1944963,-0.99479997,-0.75552173,-0.49323636,-0.24105356,-0.0080187318,0.15890045,0.14505847,0.19525967,0.44702681,0.58865092,0.73867889,0.88828047,1.0614226,1.2725038,1.5161144,1.7571497,1.9936207,2.230978,2.4631194,2.5920856,2
1.1897139,1.0260223,0.83062355,0.63531022,0.52504338,0.57812274,0.63786556,0.71016909,0.79225021,0.88341043,0.91534276,0.74657436,0.54131389,0.32679936,0.1166455,-0.094510051,-0.31426357,-0.49014515,-0.70067159,-0.89051437,-1.0799987,-1.263727,-1.4418502,-1.6176443,-1.7825878,-1.9258505,-1.9053809,-1.71531,-1.520824,-1.3241361,-1.1260752,-0.9270936,-0.72746701,-0.53359573,-0.33325684,-0.18508091,-0.11264131,0.054173472,0.033257964,-0.013020571,0.13224273,0.11012596,0.051705087,-0.015874997,-0.094052971,-0.19998105,-0.32878843,-0.45562938,-0.58550219,-0.67175272,-0.74594002,-0.75943122,-0.77589837,-0.78454693,-0.71720743,-0.53412496,-0.35555858,-0.17607476,0.0028212206,0.18788205,0.36925362,0.55696251,0.73527906,0.91117842,1.0618427,1.0963479,1.2256444,1.4186599,1.6134251,1.8055367,1.9970913,2.1901777,2.3826609,2.5224759,2.3431216,2.1490442,1.9553712,1.7622464,1.5692525,1.37413,1.1791069,1.0717753,1.0298788,0.8622733,0.6850213,0.50368,0.32448635,0.13738608,-0.042958316,-0.21473721,-0.3891197,-0.57446124,-0.70757424,-0.77248777,-0.75414172,-0.72756629,-0.70505187,-0.63571353,-0.53621801,-0.42388753,-0.2947156,-0.18090335,-0.093183499,-0.025526527,0.021654917,0.065301448,-0.058994415,-0.067141818,-0.035362958,-0.18908582,-0.26154666,-0.44558618,-0.63978352,-0.843149,-1.0383936,-1.2327737,-1.4328367,-1.6247068,-1.8136909,-1.855216,-1.7547728,-1.6048735,-1.4474398,-1.2746646,-1.0955765,-0.9124134,-0.7204177,-0.51372159,-0.30635256,-0.090878851,0.13087282,0.3420284,0.57284205,0.77692096,0.87172575,0.78194578,0.70108387,0.62981035,0.56873492,0.51843816,0.65171674,0.84451524,1.0348648,1.1904531,5
2.6079962,2.4134324,2.2166935,2.0206268,1.8229111,1.623061,1.4313817,1.2320776,1.0298863,0.82770009,0.63183171,0.43310994,0.23463558,0.032688372,-0.16922221,-0.32636333,-0.22688806,-0.19894222,-0.36217837,-0.55005202,-0.70915581,-0.86074267,-1.003425,-1.1355677,-1.2552816,-1.3604471,-1.4487896,-1.5180209,-1.5775611,-1.6119071,-1.5927127,-1.5703657,-1.5145767,-1.4360111,-1.3500769,-1.2471917,-1.129592,-0.98812352,-0.83822646,-0.68876221,-0.52038204,-0.35674718,-0.18060332,-0.007150203,0.18149401,0.35139607,0.5354468,0.69019893,0.77246723,0.83980191,0.80383787,0.81511969,0.82217386,0.72416487,0.57755785,0.43225968,0.31038668,0.17908051,0.055627923,-0.097773471,-0.15429031,-0.12615499,0.056893893,0.25216704,0.44485385,0.63883061,0.47374477,0.26961196,0.069341221,-0.12637292,-0.30969543,-0.30005088,-0.16592989,-0.0067167482,-0.01474816,-0.21447136,-0.30614134,-0.26471494,-0.19244762,-0.014985118,0.20984537,0.43624058,0.65398521,0.66042048,0.52971592,0.35409208,0.16082251,0.12066767,0.24774655,0.36771641,0.49438306,0.60905318,0.63711544,0.53728084,0.48727951,0.6010505,0.55822958,0.49042627,0.34489616,0.1570489,-0.01692063,-0.19657443,-0.37101002,-0.5491891,-0.71012109,-0.86241673,-1.0044736,-1.1469445,-1.2631172,-1.3626328,-1.4430335,-1.501973,-1.5450642,-1.5685401,-1.5018754,-1.4649565,-1.4051233,-1.3242939,-1.2247369,-1.1088224,-0.97883483,-0.83685942,-0.68305601,-0.52402148,-0.34314922,-0.1928154,-0.23003222,-0.34206818,-0.35519519,-0.15716143,0.041352877,0.24027056,0.43952999,0.63908144,0.8388843,1.0397325,1.2380597,1.4390429,1.6396785,1.8403004,2.0413118,2.2430033,2.4460438,2.6057746,3
